2.500000000000000000e-01,1.659252680319092832e+01
2.500000000000000000e-01,8.663495408493620431e+00
2.500000000000000000e-01,-5.812388980384689319e+00
2.500000000000000000e-01,3.503564319896739221e+00
2.500000000000000000e-01,6.035643198967394207e-01
2.500000000000000000e-01,1.349310885968811879e-01
2.500000000000000000e-01,-2.733537400283525542e-02
2.500000000000000000e-01,-2.337021427029770670e-01
2.500000000000000000e-01,-2.959686053026934216e-01
2.500000000000000000e-01,-1.209686053026934882e-01
2.500000000000000000e-01,-6.460183660255180982e-02
2.500000000000000000e-01,-6.460183660255180982e-02
2.500000000000000000e-01,-1.082350679024099982e-01
2.500000000000000000e-01,2.540313946973065118e-01
2.500000000000000000e-01,-3.582350679024099982e-01
2.500000000000000000e-01,1.290313946973065118e-01
2.500000000000000000e-01,-3.018682992022682088e-01
2.500000000000000000e-01,-7.686829920226823099e-02
2.500000000000000000e-01,-1.018682992022682532e-01
2.500000000000000000e-01,-7.050153050212659700e-02
2.500000000000000000e-01,-4.550153050212657480e-02
2.500000000000000000e-01,-7.050153050212659700e-02
2.500000000000000000e-01,2.981317007977317690e-01
2.500000000000000000e-01,-3.641347618019847854e-01
2.500000000000000000e-01,-1.391347618019846966e-01
2.500000000000000000e-01,3.044984694978734585e-01
2.500000000000000000e-01,1.044984694978734474e-01
2.500000000000000000e-01,-4.550153050212657480e-02
2.500000000000000000e-01,-5.077679931018428405e-01
2.500000000000000000e-01,-1.327679931018429516e-01
2.500000000000000000e-01,-7.640122440170116214e-02
2.500000000000000000e-01,-5.140122440170113993e-02
2.500000000000000000e-01,3.108652381980152590e-01
2.500000000000000000e-01,4.223200689815709286e-02
2.500000000000000000e-01,-3.950344557015593727e-01
2.500000000000000000e-01,2.672320068981570707e-01
2.500000000000000000e-01,-3.886676870014176832e-01
2.500000000000000000e-01,3.235987755982989156e-01
2.500000000000000000e-01,-3.886676870014176832e-01
2.500000000000000000e-01,2.549655442984406495e-01
2.500000000000000000e-01,-3.886676870014176832e-01
2.500000000000000000e-01,3.799655442984406495e-01
2.500000000000000000e-01,-4.759341496011341710e-01
1.000000000000000000e+00,8.849540849362069750e-02
1.000000000000000000e+00,-1.921707480056704664e-01
1.000000000000000000e+00,2.453292519943295336e-01
1.000000000000000000e+00,2.453292519943295336e-01
1.000000000000000000e+00,5.782925199432953356e-02
1.000000000000000000e+00,-2.228369045049616304e-01
1.000000000000000000e+00,-4.103369045049616304e-01
1.000000000000000000e+00,2.134954084936206975e-01
1.000000000000000000e+00,-6.910030610042527943e-01
1.000000000000000000e+00,-1.096669217503544180e+00
1.000000000000000000e+00,-4.115045915063793025e-01
1.000000000000000000e+00,-1.346669217503544180e+00
1.000000000000000000e+00,-2.853369045049616304e-01
1.000000000000000000e+00,-1.752335374002835344e+00
1.000000000000000000e+00,-2.002335374002835344e+00
1.000000000000000000e+00,-2.189835374002835344e+00
1.000000000000000000e+00,-2.626167687001417672e+00
1.000000000000000000e+00,-2.845501530502126286e+00
1.000000000000000000e+00,-1.628503061004252794e+00
1.000000000000000000e+00,-1.534169217503544180e+00
1.000000000000000000e+00,-3.375000000000000000e+00
1.000000000000000000e+00,-3.062500000000000000e+00
1.000000000000000000e+00,-3.000000000000000000e+00
1.000000000000000000e+00,-1.095501530502126286e+00
1.000000000000000000e+00,-3.186332312998582328e+00
1.000000000000000000e+00,-2.936332312998582328e+00
1.000000000000000000e+00,-1.126167687001417672e+00
