2.500000000000000000e-01,1.659252680319092832e+01
2.500000000000000000e-01,8.663495408493620431e+00
2.500000000000000000e-01,-5.812388980384689319e+00
2.500000000000000000e-01,3.503564319896739221e+00
2.500000000000000000e-01,6.035643198967394207e-01
2.500000000000000000e-01,1.349310885968811879e-01
2.500000000000000000e-01,-2.733537400283525542e-02
2.500000000000000000e-01,-1.023353740028353220e-01
2.500000000000000000e-01,-4.209686053026934216e-01
2.500000000000000000e-01,-1.396018366025517654e-01
2.500000000000000000e-01,-6.460183660255180982e-02
2.500000000000000000e-01,-6.460183660255180982e-02
2.500000000000000000e-01,-8.960183660255172100e-02
2.500000000000000000e-01,2.540313946973065118e-01
2.500000000000000000e-01,-3.582350679024099982e-01
2.500000000000000000e-01,-1.518682992022682976e-01
2.500000000000000000e-01,-1.018682992022682532e-01
2.500000000000000000e-01,2.917649320975900795e-01
2.500000000000000000e-01,-3.205015305021265970e-01
2.500000000000000000e-01,-1.205015305021265304e-01
2.500000000000000000e-01,2.731317007977317468e-01
2.500000000000000000e-01,-5.823506790240995379e-02
2.500000000000000000e-01,-5.823506790240995379e-02
2.500000000000000000e-01,-3.391347618019847632e-01
2.500000000000000000e-01,-1.391347618019846966e-01
2.500000000000000000e-01,2.544984694978734696e-01
2.500000000000000000e-01,-3.327679931018429071e-01
2.500000000000000000e-01,-1.327679931018429516e-01
2.500000000000000000e-01,-5.776799310184288494e-02
2.500000000000000000e-01,-3.276799310184297376e-02
2.500000000000000000e-01,-1.014012244017010733e-01
2.500000000000000000e-01,-5.140122440170113993e-02
2.500000000000000000e-01,-5.140122440170113993e-02
2.500000000000000000e-01,3.858652381980153256e-01
2.500000000000000000e-01,1.723200689815707065e-02
2.500000000000000000e-01,-1.413476180198469656e-02
2.500000000000000000e-01,-4.386676870014176166e-01
2.500000000000000000e-01,-1.636676870014177054e-01
2.500000000000000000e-01,-6.366768700141761661e-02
2.500000000000000000e-01,3.735987755982989045e-01
2.500000000000000000e-01,-3.636676870014176610e-01
2.500000000000000000e-01,1.113323129985823723e-01
2.500000000000000000e-01,-2.573009183012758827e-01
1.000000000000000000e+00,2.759954084936206975e-01
1.000000000000000000e+00,6.509954084936206975e-01
1.000000000000000000e+00,4.328292519943295336e-01
1.000000000000000000e+00,3.703292519943295336e-01
1.000000000000000000e+00,1.203292519943295336e-01
1.000000000000000000e+00,-9.783690450496163038e-02
1.000000000000000000e+00,3.066615649929116394e-01
1.000000000000000000e+00,-5.660030610042527943e-01
1.000000000000000000e+00,-5.660030610042527943e-01
1.000000000000000000e+00,-8.785030610042527943e-01
1.000000000000000000e+00,-1.096669217503544180e+00
1.000000000000000000e+00,-6.717074800567046644e-02
1.000000000000000000e+00,-1.627335374002835344e+00
1.000000000000000000e+00,-1.689835374002835344e+00
1.000000000000000000e+00,-1.877335374002835344e+00
1.000000000000000000e+00,-2.127335374002835344e+00
1.000000000000000000e+00,-2.377335374002835344e+00
1.000000000000000000e+00,-2.533001530502126286e+00
1.000000000000000000e+00,-2.938667687001417672e+00
1.000000000000000000e+00,-1.346669217503544180e+00
1.000000000000000000e+00,-3.156833843500708614e+00
1.000000000000000000e+00,-3.062500000000000000e+00
1.000000000000000000e+00,-2.937500000000000000e+00
1.000000000000000000e+00,-2.905666156499291386e+00
1.000000000000000000e+00,-2.968166156499291386e+00
1.000000000000000000e+00,-2.968166156499291386e+00
1.000000000000000000e+00,-2.998832312998582328e+00
