2.500000000000000000e-01,9.573426497090501641e+00
2.500000000000000000e-01,1.382006122008505589e-01
1.000000000000000000e+00,2.535030610042527943e-01
1.000000000000000000e+00,1.813667687001417672e+00
1.000000000000000000e+00,1.284169217503544180e+00
1.000000000000000000e+00,2.656833843500708614e+00
1.000000000000000000e+00,1.502335374002835344e+00
1.000000000000000000e+00,1.502335374002835344e+00
1.000000000000000000e+00,1.502335374002835344e+00
1.000000000000000000e+00,1.564835374002835344e+00
1.000000000000000000e+00,1.689835374002835344e+00
1.000000000000000000e+00,1.595501530502126286e+00
1.000000000000000000e+00,1.720501530502126286e+00
1.000000000000000000e+00,1.720501530502126286e+00
1.000000000000000000e+00,2.001167687001417672e+00
1.000000000000000000e+00,1.906833843500708836e+00
1.000000000000000000e+00,2.156833843500708614e+00
1.000000000000000000e+00,2.156833843500708614e+00
1.000000000000000000e+00,2.094333843500708614e+00
1.000000000000000000e+00,2.156833843500708614e+00
1.000000000000000000e+00,2.281833843500708614e+00
1.000000000000000000e+00,3.311332312998582328e+00
1.000000000000000000e+00,1.781833843500708836e+00
1.000000000000000000e+00,2.841692175035441803e-01
1.000000000000000000e+00,1.781833843500708836e+00
1.000000000000000000e+00,1.719333843500708836e+00
1.000000000000000000e+00,2.654498469497873714e+00
1.000000000000000000e+00,3.498832312998582328e+00
1.000000000000000000e+00,2.373832312998582328e+00
1.000000000000000000e+00,1.969333843500708836e+00
1.000000000000000000e+00,1.844333843500708836e+00
1.000000000000000000e+00,2.966998469497873714e+00
1.000000000000000000e+00,1.812500000000000000e+00
1.000000000000000000e+00,1.719333843500708836e+00
1.000000000000000000e+00,1.219333843500708836e+00
1.000000000000000000e+00,2.716998469497873714e+00
1.000000000000000000e+00,1.750000000000000000e+00
1.000000000000000000e+00,1.687500000000000000e+00
1.000000000000000000e+00,1.625000000000000000e+00
1.000000000000000000e+00,2.654498469497873714e+00
1.000000000000000000e+00,1.562500000000000000e+00
1.000000000000000000e+00,1.562500000000000000e+00
1.000000000000000000e+00,1.593166156499291164e+00
1.000000000000000000e+00,1.530666156499291164e+00
1.000000000000000000e+00,1.593166156499291164e+00
1.000000000000000000e+00,1.437500000000000000e+00
1.000000000000000000e+00,1.375000000000000000e+00
1.000000000000000000e+00,1.250000000000000000e+00
1.000000000000000000e+00,2.341998469497873714e+00
1.000000000000000000e+00,1.312500000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.344333843500708836e+00
1.000000000000000000e+00,2.373832312998582328e+00
1.000000000000000000e+00,1.812500000000000000e+00
1.000000000000000000e+00,1.937500000000000000e+00
1.000000000000000000e+00,2.873832312998582328e+00
1.000000000000000000e+00,1.812500000000000000e+00
1.000000000000000000e+00,1.719333843500708836e+00
1.000000000000000000e+00,2.841998469497873714e+00
1.000000000000000000e+00,1.625000000000000000e+00
1.000000000000000000e+00,1.898353740028352332e-01
1.000000000000000000e+00,1.625000000000000000e+00
1.000000000000000000e+00,1.562500000000000000e+00
1.000000000000000000e+00,1.562500000000000000e+00
1.000000000000000000e+00,1.437500000000000000e+00
1.000000000000000000e+00,1.593166156499291164e+00
1.000000000000000000e+00,1.375000000000000000e+00
1.000000000000000000e+00,1.530666156499291164e+00
1.000000000000000000e+00,2.279498469497873714e+00
1.000000000000000000e+00,1.312500000000000000e+00
1.000000000000000000e+00,1.250000000000000000e+00
1.000000000000000000e+00,-2.476646259971647668e-01
1.000000000000000000e+00,2.154498469497873714e+00
1.000000000000000000e+00,1.062500000000000000e+00
1.000000000000000000e+00,1.062500000000000000e+00
1.000000000000000000e+00,9.693338435007088361e-01
1.000000000000000000e+00,9.693338435007088361e-01
1.000000000000000000e+00,2.123832312998582328e+00
1.000000000000000000e+00,1.966998469497873714e+00
1.000000000000000000e+00,1.625000000000000000e+00
1.000000000000000000e+00,1.469333843500708836e+00
1.000000000000000000e+00,1.531833843500708836e+00
1.000000000000000000e+00,1.625000000000000000e+00
1.000000000000000000e+00,1.406833843500708836e+00
1.000000000000000000e+00,2.623832312998582328e+00
1.000000000000000000e+00,1.562500000000000000e+00
1.000000000000000000e+00,1.500000000000000000e+00
